rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20200521;122046;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200521;153619;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200603;120741;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200612;155403;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200612;155543;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200623;115704;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200623;153747;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200707;115734;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200716;153628;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200716;153737;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200728;180547;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200808;120228;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200820;115916;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200820;155525;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20200827;154516;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200827;155046;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200902;160147;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20200902;160452;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200910;181829;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200916;115226;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20200923;183821;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201005;120442;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201014;122334;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20201014;155546;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201027;115920;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20201027;161839;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201103;120423;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20201103;160216;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201116;155808;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20201116;155916;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201203;181850;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201214;183733;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20201229;120655;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20201229;155000;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210108;155142;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210108;155722;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210118;121833;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210118;161211;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210128;115655;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210128;162422;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210206;175933;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20210212;115521;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210224;154749;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210224;155129;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210311;120540;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210311;152729;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210324;160305;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210324;160505;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210401;173849;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210414;184041;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20210419;183746;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210429;120934;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210508;115721;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20210512;115934;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210521;120037;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210521;154821;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210527;185113;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210615;155538;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210615;155648;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20210626;154730;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210628;155237;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210707;120322;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210707;155748;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210719;183145;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20210726;115416;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210805;120637;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210813;185407;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210824;181628;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210902;183139;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00021;00021;0000001384
 ;20210913;121638;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20210921;182734;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001384
 ;20210930;120010;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20210930;161507;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20211009;115939;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20211011;073127;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20211014;120536;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20211014;160832;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211022;115848;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211104;183443;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211109;185129;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00020;00020;0000001385
 ;20211117;181259;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211124;072219;R            ;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211206;121742;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211217;081424;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20211217;082733;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20211223;185045;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20220104;121320;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00000;00000;0000001390
 ;20220104;160108;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20220112;195107;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
 ;20220122;164759;U            ;01;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00030;00030;0000001384
D;20211015;144432;0000000009984;  ;O;024402051    ;EUTIROX*50CPR 75MCG                                         ;00001;00001;0000001480
