rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20210924;180408;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00100;00100;0000001442
 ;20210930;180247;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00060;00060;0000001442
 ;20211004;110725;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00060;00060;0000001442
 ;20211015;122109;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20211015;161902;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001462
 ;20211029;180926;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20211029;181745;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20211213;120646;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20211213;173949;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001440
 ;20211227;105241;R            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001442
 ;20211227;120257;R            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20220114;120608;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001450
