vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20211005;1152;H   ;016366027    ;0001;0000
20211005;1154;H   ;016366027    ;0002;0000
20211005;1156;H-  ;016366027    ;0002;0000
20211006;0935;H   ;016366027    ;0001;0000
20211006;0935;H   ;016366027    ;0001;0000
20211006;1117;H   ;016366027    ;0001;0000
20211006;1117;H   ;016366027    ;0001;0000
20211008;1529;X   ;016366027    ;0001;0000
20211008;1529;X   ;016366027    ;0001;0000
20211008;1529;X   ;016366027    ;0001;0000
20211014;1106;X   ;016366027    ;0001;0000
20211014;1106;X   ;016366027    ;0001;0000
20211014;1106;X   ;016366027    ;0001;0000
20211014;1106;X   ;016366027    ;0001;0000
20211018;1650;T   ;016366027    ;0001;0000
20211018;1650;T   ;016366027    ;0001;0000
20211027;1820;E   ;016366027    ;0001;0000
20211027;1820;E   ;016366027    ;0001;0000
20211028;0918;X   ;016366027    ;0001;0000
20211028;0918;X   ;016366027    ;0001;0000
20211031;0944;L   ;016366027    ;0001;0000
20211105;1037;X   ;016366027    ;0001;0000
20211105;1037;X   ;016366027    ;0001;0000
20211109;0847;H   ;016366027    ;0001;0000
20211109;0847;H   ;016366027    ;0001;0000
20211109;0847;H   ;016366027    ;0001;0000
20211109;0847;H   ;016366027    ;0001;0000
20211109;1031;X   ;016366027    ;0001;0000
20211109;1031;X   ;016366027    ;0001;0000
20211111;1121;H   ;016366027    ;0001;0000
20211111;1121;H   ;016366027    ;0001;0000
20211124;1111;H   ;016366027    ;0001;0000
20211124;1111;H   ;016366027    ;0001;0000
20211203;1030;H   ;016366027    ;0001;0000
20211203;1030;H   ;016366027    ;0001;0000
20211203;1030;H   ;016366027    ;0001;0000
20211203;1030;H   ;016366027    ;0001;0000
20211203;1030;H   ;016366027    ;0001;0000
20211203;1030;H   ;016366027    ;0001;0000
20211207;1043;X   ;016366027    ;0001;0000
20211207;1043;X   ;016366027    ;0001;0000
20211214;1604;X   ;016366027    ;0001;0000
20211214;1604;X   ;016366027    ;0001;0000
20211214;1604;X   ;016366027    ;0001;0000
20211215;1108;H   ;016366027    ;0001;0000
20211215;1108;H   ;016366027    ;0001;0000
20211215;1108;H   ;016366027    ;0001;0000
20211215;1108;H   ;016366027    ;0001;0000
20211215;1714;X   ;016366027    ;0001;0000
20211215;1714;X   ;016366027    ;0001;0000
20211221;1649;E   ;016366027    ;0001;0000
20211221;1649;E   ;016366027    ;0001;0000
20211227;1133;H   ;016366027    ;0001;0000
20211230;0926;X   ;016366027    ;0001;0000
20211230;0926;X   ;016366027    ;0001;0000
20220111;1603;E   ;016366027    ;0001;0000
20220111;1603;E   ;016366027    ;0001;0000
20220114;1032;H   ;016366027    ;0001;0000
20220114;1032;H   ;016366027    ;0001;0000
20220124;1708;E   ;016366027    ;0001;0000
20220124;1708;E   ;016366027    ;0001;0000
