vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20181116;1123;X   ;024402051    ;0001;0000
20181116;1123;X   ;024402051    ;0001;0000
20181117;0945;X   ;024402051    ;0001;0000
20181117;0945;X   ;024402051    ;0001;0000
20181119;1523;H   ;024402051    ;0001;0000
20181120;0914;H   ;024402051    ;0001;0000
20181120;0914;H   ;024402051    ;0001;0000
20181120;1200;H   ;024402051    ;0001;0000
20181120;1200;H   ;024402051    ;0001;0000
20181121;0853;E   ;024402051    ;0001;0000
20181121;0853;E   ;024402051    ;0001;0000
20181121;1036;X   ;024402051    ;0001;0000
20181121;1036;X   ;024402051    ;0001;0000
20181121;1036;X   ;024402051    ;0001;0000
20181122;0910;L   ;024402051    ;0002;0000
20181122;1059;H   ;024402051    ;0001;0000
20181122;1713;L   ;024402051    ;0001;0000
20181123;0920;H   ;024402051    ;0001;0000
20181123;0920;H   ;024402051    ;0001;0000
20181123;1017;X   ;024402051    ;0001;0000
20181123;1017;X   ;024402051    ;0001;0000
20181123;1128;X   ;024402051    ;0001;0000
20181123;1128;X   ;024402051    ;0001;0000
20181126;0855;H   ;024402051    ;0001;0000
20181126;0855;H   ;024402051    ;0001;0000
20181127;1104;L   ;024402051    ;0002;0000
20181127;1231;H   ;024402051    ;0001;0000
20181127;1231;H   ;024402051    ;0001;0000
20181129;1023;H   ;024402051    ;0001;0000
20181129;1023;H   ;024402051    ;0001;0000
20181129;1135;X   ;024402051    ;0001;0000
20181129;1135;X   ;024402051    ;0001;0000
20181130;1022;L   ;024402051    ;0001;0000
20181203;1532;H   ;024402051    ;0001;0000
20181203;1532;H   ;024402051    ;0001;0000
20181204;1059;L   ;024402051    ;0002;0000
20181205;1126;L   ;024402051    ;0002;0000
20181206;1303;X   ;024402051    ;0001;0000
20181207;1036;H   ;024402051    ;0001;0000
20181207;1036;H   ;024402051    ;0001;0000
20181207;1101;H   ;024402051    ;0001;0000
20181209;1718;L   ;024402051    ;0001;0000
20181210;0824;L   ;024402051    ;0002;0000
20181210;1022;X   ;024402051    ;0001;0000
20181210;1022;X   ;024402051    ;0001;0000
20181210;1024;L   ;024402051    ;0002;0000
20181210;1106;L   ;024402051    ;0002;0000
20181211;1847;X   ;024402051    ;0001;0000
20181212;0833;X   ;024402051    ;0001;0000
20181212;0833;X   ;024402051    ;0001;0000
20181212;0914;E   ;024402051    ;0001;0000
20181212;0914;E   ;024402051    ;0001;0000
20181212;1116;X   ;024402051    ;0001;0000
20181212;1116;X   ;024402051    ;0001;0000
20181213;1013;E   ;024402051    ;0001;0000
20181213;1019;X   ;024402051    ;0001;0000
20181213;1019;X   ;024402051    ;0001;0000
20181213;1041;L   ;024402051    ;0001;0000
20181213;1556;X   ;024402051    ;0001;0000
20181213;1628;H   ;024402051    ;0001;0000
20181213;1628;H   ;024402051    ;0001;0000
20181213;1628;H   ;024402051    ;0001;0000
20181214;1001;L   ;024402051    ;0002;0000
20181214;1034;X   ;024402051    ;0001;0000
20181214;1611;X   ;024402051    ;0001;0000
20181214;1611;X   ;024402051    ;0001;0000
20181215;0815;X   ;024402051    ;0001;0000
20181215;0815;X   ;024402051    ;0001;0000
20181215;0815;X   ;024402051    ;0001;0000
20181215;0815;X   ;024402051    ;0001;0000
20181216;1025;L   ;024402051    ;0001;0000
20181217;0856;X   ;024402051    ;0001;0000
20181217;0856;X   ;024402051    ;0001;0000
20181217;0856;X   ;024402051    ;0001;0000
20181217;1019;X   ;024402051    ;0001;0000
20181217;1019;X   ;024402051    ;0001;0000
20181217;1019;X   ;024402051    ;0001;0000
20181217;1156;X   ;024402051    ;0001;0000
20181217;1156;X   ;024402051    ;0001;0000
20181217;1616;X   ;024402051    ;0001;0000
20181217;1616;X   ;024402051    ;0001;0000
20181219;1018;H   ;024402051    ;0001;0000
20181219;1018;H   ;024402051    ;0001;0000
20181219;1113;L   ;024402051    ;0002;0000
20181220;1209;X   ;024402051    ;0001;0000
20181220;1209;X   ;024402051    ;0001;0000
20181220;1209;X   ;024402051    ;0001;0000
20181220;1619;H   ;024402051    ;0001;0000
20181220;1843;L   ;024402051    ;0002;0000
20181222;0918;L   ;024402051    ;0001;0000
20181222;0944;L   ;024402051    ;0001;0000
20181222;1043;H   ;024402051    ;0001;0000
20181222;1049;X   ;024402051    ;0001;0000
20181223;1535;X   ;024402051    ;0001;0000
20181223;1535;X   ;024402051    ;0001;0000
20181223;1711;X   ;024402051    ;0001;0000
20181223;1711;X   ;024402051    ;0001;0000
20181224;1028;L   ;024402051    ;0001;0000
20181227;1622;L   ;024402051    ;0002;0000
20181228;0826;E   ;024402051    ;0001;0000
20181228;0826;E   ;024402051    ;0001;0000
20181228;0928;L   ;024402051    ;0002;0000
20190102;0941;H   ;024402051    ;0001;0000
20190102;1002;H   ;024402051    ;0001;0000
20190102;1002;H   ;024402051    ;0001;0000
20190103;0944;H   ;024402051    ;0001;0000
20190103;1013;L   ;024402051    ;0002;0000
20190104;0956;H   ;024402051    ;0001;0000
20190104;0956;H   ;024402051    ;0001;0000
20190104;0956;X   ;024402051    ;0001;0000
20190104;0956;X   ;024402051    ;0001;0000
20190104;1143;X   ;024402051    ;0001;0000
20190104;1143;X   ;024402051    ;0001;0000
20190105;1140;L   ;024402051    ;0001;0000
20190107;0850;X   ;024402051    ;0001;0000
20190107;0850;X   ;024402051    ;0001;0000
20190107;0850;X   ;024402051    ;0001;0000
20190107;0858;H   ;024402051    ;0001;0000
20190107;0858;H   ;024402051    ;0001;0000
20190107;1823;L   ;024402051    ;0002;0000
20190108;0908;H   ;024402051    ;0001;0000
20190108;0908;H   ;024402051    ;0001;0000
20190108;1141;X   ;024402051    ;0001;0000
20190108;1141;X   ;024402051    ;0001;0000
20190108;1633;E   ;024402051    ;0001;0000
20190108;1633;E   ;024402051    ;0001;0000
20190109;1123;L   ;024402051    ;0002;0000
20190109;1559;L   ;024402051    ;0001;0000
20190109;1704;E   ;024402051    ;0002;0000
20190110;1520;X   ;024402051    ;0001;0000
20190110;1749;X   ;024402051    ;0002;0000
20190111;0922;X   ;024402051    ;0001;0000
20190111;0922;X   ;024402051    ;0001;0000
20190111;1040;X   ;024402051    ;0001;0000
20190111;1156;L   ;024402051    ;0002;0000
20190112;1415;X   ;024402051    ;0001;0000
20190112;1415;X   ;024402051    ;0001;0000
20190114;0821;X   ;024402051    ;0001;0000
20190114;0821;X   ;024402051    ;0001;0000
20190114;0821;X   ;024402051    ;0001;0000
20190114;0859;X   ;024402051    ;0001;0000
20190114;0859;X   ;024402051    ;0001;0000
20190114;1104;H   ;024402051    ;0001;0000
20190114;1104;H   ;024402051    ;0001;0000
20190114;1707;E   ;024402051    ;0001;0000
20190115;1044;E   ;024402051    ;0001;0000
20190115;1044;E   ;024402051    ;0001;0000
20190115;1054;H   ;024402051    ;0001;0000
20190115;1054;H   ;024402051    ;0001;0000
20190115;1105;L   ;024402051    ;0002;0000
20190115;1154;H   ;024402051    ;0001;0000
20190115;1154;H   ;024402051    ;0001;0000
20190115;1203;X   ;024402051    ;0001;0000
20190116;1037;H   ;024402051    ;0001;0000
20190116;1037;H   ;024402051    ;0001;0000
20190116;1112;X   ;024402051    ;0001;0000
20190116;1112;X   ;024402051    ;0001;0000
20190116;1153;X   ;024402051    ;0001;0000
20190116;1636;L   ;024402051    ;0001;0000
20190116;1700;X   ;024402051    ;0001;0000
20190116;1700;X   ;024402051    ;0001;0000
20190117;0932;X   ;024402051    ;0001;0000
20190117;0932;X   ;024402051    ;0001;0000
20190117;1103;X   ;024402051    ;0001;0000
20190117;1103;X   ;024402051    ;0001;0000
20190117;1559;H   ;024402051    ;0002;0000
20190118;1104;X   ;024402051    ;0001;0000
20190118;1104;X   ;024402051    ;0001;0000
20190121;1211;H   ;024402051    ;0001;0000
20190121;1211;H   ;024402051    ;0001;0000
20190121;1526;L   ;024402051    ;0002;0000
20190121;1551;X   ;024402051    ;0001;0000
20190123;0932;X   ;024402051    ;0001;0000
20190123;0932;X   ;024402051    ;0001;0000
20190124;0955;L   ;024402051    ;0002;0000
20190124;1059;H   ;024402051    ;0001;0000
20190125;1533;H   ;024402051    ;0001;0000
20190125;1533;H   ;024402051    ;0001;0000
20190128;0901;H   ;024402051    ;0001;0000
20190128;0901;H   ;024402051    ;0001;0000
20190128;0945;X   ;024402051    ;0001;0000
20190128;0945;X   ;024402051    ;0001;0000
20190128;0945;X   ;024402051    ;0001;0000
20190128;1043;H   ;024402051    ;0001;0000
20190128;1043;H   ;024402051    ;0001;0000
20190129;1545;X   ;024402051    ;0001;0000
20190129;1545;X   ;024402051    ;0001;0000
20190129;1748;L   ;024402051    ;0002;0000
20190130;0835;X   ;024402051    ;0001;0000
20190130;1056;L   ;024402051    ;0002;0000
20190130;1106;X   ;024402051    ;0001;0000
20190130;1106;X   ;024402051    ;0001;0000
20190131;0946;L   ;024402051    ;0002;0000
20190201;1127;H   ;024402051    ;0001;0000
20190201;1127;H   ;024402051    ;0001;0000
20190201;1140;L   ;024402051    ;0002;0000
20190202;1039;L   ;024402051    ;0001;0000
20190204;1122;X   ;024402051    ;0001;0000
20190204;1122;X   ;024402051    ;0001;0000
20190204;1142;H   ;024402051    ;0001;0000
20190204;1142;H   ;024402051    ;0001;0000
20190204;1142;H   ;024402051    ;0001;0000
20190204;1142;H   ;024402051    ;0001;0000
20190205;1012;H   ;024402051    ;0001;0000
20190205;1012;H   ;024402051    ;0001;0000
20190205;1623;X   ;024402051    ;0001;0000
20190205;1623;X   ;024402051    ;0001;0000
20190205;1814;L   ;024402051    ;0002;0000
20190206;1034;X   ;024402051    ;0001;0000
20190206;1034;X   ;024402051    ;0001;0000
20190206;1034;X   ;024402051    ;0001;0000
20190206;1427;X   ;024402051    ;0001;0000
20190206;1427;X   ;024402051    ;0001;0000
20190206;1427;X   ;024402051    ;0001;0000
20190206;1754;H   ;024402051    ;0001;0000
20190206;1754;H   ;024402051    ;0001;0000
20190207;1124;L   ;024402051    ;0001;0000
20190207;1216;L   ;024402051    ;0001;0000
20190207;1636;E   ;024402051    ;0001;0000
20190207;1636;E   ;024402051    ;0001;0000
20190207;1638;H   ;024402051    ;0001;0000
20190208;0845;L   ;024402051    ;0002;0000
20190208;1103;H   ;024402051    ;0001;0000
20190208;1216;X   ;024402051    ;0001;0000
20190208;1216;X   ;024402051    ;0001;0000
20190212;0810;L   ;024402051    ;0002;0000
20190212;0925;H   ;024402051    ;0001;0000
20190212;0925;H   ;024402051    ;0001;0000
20190213;0934;L   ;024402051    ;0002;0000
20190213;1041;X   ;024402051    ;0001;0000
20190213;1041;X   ;024402051    ;0001;0000
20190213;1239;X   ;024402051    ;0001;0000
20190213;1239;X   ;024402051    ;0001;0000
20190213;1239;X   ;024402051    ;0001;0000
20190214;0930;L   ;024402051    ;0002;0000
20190214;1057;H   ;024402051    ;0001;0000
20190214;1057;H   ;024402051    ;0001;0000
20190214;1840;L   ;024402051    ;0001;0000
20190215;0956;L   ;024402051    ;0002;0000
20190215;1110;X   ;024402051    ;0003;0000
20190216;1046;L   ;024402051    ;0002;0000
20190218;1114;L   ;024402051    ;0002;0000
20190218;1139;X   ;024402051    ;0001;0000
20190218;1139;X   ;024402051    ;0001;0000
20190218;1139;X   ;024402051    ;0001;0000
20190218;1657;E   ;024402051    ;0001;0000
20190219;0953;H   ;024402051    ;0001;0000
20190219;0953;H   ;024402051    ;0001;0000
20190219;1829;L   ;024402051    ;0001;0000
20190220;1018;L   ;024402051    ;0002;0000
20190220;1736;L   ;024402051    ;0001;0000
20190220;1807;X   ;024402051    ;0001;0000
20190220;1807;X   ;024402051    ;0001;0000
20190220;1807;X   ;024402051    ;0001;0000
20190221;1030;X   ;024402051    ;0001;0000
20190221;1030;X   ;024402051    ;0001;0000
20190221;1106;X   ;024402051    ;0001;0000
20190221;1106;X   ;024402051    ;0001;0000
20190221;1106;X   ;024402051    ;0001;0000
20190221;1118;E   ;024402051    ;0001;0000
20190221;1118;E   ;024402051    ;0001;0000
20190221;1214;L   ;024402051    ;0001;0000
20190222;1819;X   ;024402051    ;0001;0000
20190222;1819;X   ;024402051    ;0001;0000
20190225;0912;H   ;024402051    ;0001;0000
20190225;0912;H   ;024402051    ;0001;0000
20190225;1515;H   ;024402051    ;0002;0000
20190225;1810;X   ;024402051    ;0001;0000
20190226;0926;E   ;024402051    ;0001;0000
20190226;0926;E   ;024402051    ;0001;0000
20190226;1521;L   ;024402051    ;0002;0000
20190227;0845;E   ;024402051    ;0001;0000
20190227;0845;E   ;024402051    ;0001;0000
20190227;1715;L   ;024402051    ;0002;0000
20190228;1634;L   ;024402051    ;0002;0000
20190228;1644;X   ;024402051    ;0001;0000
20190228;1644;X   ;024402051    ;0001;0000
20190304;0819;L   ;024402051    ;0002;0000
20190304;0925;H   ;024402051    ;0001;0000
20190304;0925;H   ;024402051    ;0001;0000
20190304;0926;H   ;024402051    ;0001;0000
20190304;0926;H   ;024402051    ;0001;0000
20190304;1001;E   ;024402051    ;0001;0000
20190305;0846;L   ;024402051    ;0002;0000
20190305;1201;H   ;024402051    ;0001;0000
20190305;1201;H   ;024402051    ;0001;0000
20190306;0831;X   ;024402051    ;0001;0000
20190306;1759;E   ;024402051    ;0001;0000
20190307;1621;H   ;024402051    ;0001;0000
20190307;1621;H   ;024402051    ;0001;0000
20190307;1738;H   ;024402051    ;0001;0000
20190307;1812;L   ;024402051    ;0001;0000
20190308;1016;L   ;024402051    ;0001;0000
20190308;1615;L   ;024402051    ;0001;0000
20190309;1009;E   ;024402051    ;0001;0000
20190309;1009;E   ;024402051    ;0001;0000
20190311;1050;H   ;024402051    ;0001;0000
20190311;1050;H   ;024402051    ;0001;0000
20190311;1152;L   ;024402051    ;0002;0000
20190312;0952;L   ;024402051    ;0002;0000
20190312;1540;X   ;024402051    ;0001;0000
20190312;1540;X   ;024402051    ;0001;0000
20190313;0946;H   ;024402051    ;0001;0000
20190313;0946;H   ;024402051    ;0001;0000
20190313;0958;X   ;024402051    ;0001;0000
20190313;0958;X   ;024402051    ;0001;0000
20190313;1222;L   ;024402051    ;0002;0000
20190313;1722;L   ;024402051    ;0002;0000
20190314;1207;H   ;024402051    ;0001;0000
20190314;1207;H   ;024402051    ;0001;0000
20190318;0903;X   ;024402051    ;0001;0000
20190318;0903;X   ;024402051    ;0001;0000
20190318;0903;X   ;024402051    ;0001;0000
20190318;1104;H   ;024402051    ;0001;0000
20190318;1528;L   ;024402051    ;0001;0000
20190318;1613;H   ;024402051    ;0001;0000
20190318;1639;X   ;024402051    ;0002;0000
20190319;1125;L   ;024402051    ;0002;0000
20190319;1152;X   ;024402051    ;0001;0000
20190319;1152;X   ;024402051    ;0001;0000
20190319;1702;X   ;024402051    ;0001;0000
20190319;1702;X   ;024402051    ;0001;0000
20190319;1702;X   ;024402051    ;0001;0000
20190320;0842;E   ;024402051    ;0001;0000
20190320;0842;E   ;024402051    ;0001;0000
20190320;1710;E   ;024402051    ;0001;0000
20190321;1022;H   ;024402051    ;0001;0000
20190321;1459;X   ;024402051    ;0001;0000
20190323;1800;L   ;024402051    ;0001;0000
20190325;0912;X   ;024402051    ;0001;0000
20190325;0912;X   ;024402051    ;0001;0000
20190325;0912;X   ;024402051    ;0001;0000
20190325;0931;H   ;024402051    ;0001;0000
20190325;0931;H   ;024402051    ;0001;0000
20190325;1034;L   ;024402051    ;0001;0000
20190327;0849;L   ;024402051    ;0001;0000
20190327;0951;X   ;024402051    ;0001;0000
20190327;0951;X   ;024402051    ;0001;0000
20190327;1536;X   ;024402051    ;0001;0000
20190327;1536;X   ;024402051    ;0001;0000
20190328;0855;X   ;024402051    ;0001;0000
20190328;0855;X   ;024402051    ;0001;0000
20190328;0855;X   ;024402051    ;0001;0000
20190328;1035;L   ;024402051    ;0001;0000
20190328;1035;H   ;024402051    ;0001;0000
20190328;1111;H   ;024402051    ;0001;0000
20190328;1111;H   ;024402051    ;0001;0000
20190328;1529;L   ;024402051    ;0002;0000
20190330;1132;X   ;024402051    ;0006;0000
20190402;0900;L   ;024402051    ;0002;0000
20190402;1501;X   ;024402051    ;0001;0000
20190402;1501;X   ;024402051    ;0001;0000
20190402;1501;X   ;024402051    ;0001;0000
20190402;1754;L   ;024402051    ;0001;0000
20190403;1016;E   ;024402051    ;0001;0000
20190403;1108;L   ;024402051    ;0002;0000
20190403;1527;H   ;024402051    ;0001;0000
20190404;1109;H   ;024402051    ;0001;0000
20190405;1028;L   ;024402051    ;0001;0000
20190405;1809;X   ;024402051    ;0001;0000
20190405;1809;X   ;024402051    ;0001;0000
20190405;1809;X   ;024402051    ;0001;0000
20190408;0831;X   ;024402051    ;0001;0000
20190408;0831;X   ;024402051    ;0001;0000
20190408;0831;X   ;024402051    ;0001;0000
20190408;0831;X   ;024402051    ;0001;0000
20190409;1050;L   ;024402051    ;0002;0000
20190409;1059;H   ;024402051    ;0001;0000
20190409;1059;H   ;024402051    ;0001;0000
20190409;1559;X   ;024402051    ;0001;0000
20190409;1755;X   ;024402051    ;0001;0000
20190409;1755;X   ;024402051    ;0001;0000
20190409;1755;X   ;024402051    ;0001;0000
20190410;1008;L   ;024402051    ;0001;0000
20190410;1102;X   ;024402051    ;0001;0000
20190410;1102;X   ;024402051    ;0001;0000
20190410;1120;L   ;024402051    ;0001;0000
20190410;1158;L   ;024402051    ;0002;0000
20190410;1650;X   ;024402051    ;0002;0000
20190411;1044;H   ;024402051    ;0001;0000
20190411;1044;H   ;024402051    ;0001;0000
20190411;1613;L   ;024402051    ;0002;0000
20190411;1623;L   ;024402051    ;0002;0000
20190412;1541;X   ;024402051    ;0001;0000
20190412;1541;X   ;024402051    ;0001;0000
20190413;0920;L   ;024402051    ;0002;0000
20190415;0947;X   ;024402051    ;0001;0000
20190415;0947;X   ;024402051    ;0001;0000
20190415;1115;H   ;024402051    ;0001;0000
20190415;1154;X   ;024402051    ;0001;0000
20190415;1154;X   ;024402051    ;0001;0000
20190415;1154;X   ;024402051    ;0001;0000
20190415;1552;L   ;024402051    ;0001;0000
20190416;1015;X   ;024402051    ;0001;0000
20190416;1015;X   ;024402051    ;0001;0000
20190417;0943;H   ;024402051    ;0001;0000
20190417;0943;H   ;024402051    ;0001;0000
20190418;0850;E   ;024402051    ;0001;0000
20190418;0938;X   ;024402051    ;0001;0000
20190418;0938;X   ;024402051    ;0001;0000
20190418;1054;X   ;024402051    ;0001;0000
20190418;1123;H   ;024402051    ;0002;0000
20190419;1129;X   ;024402051    ;0001;0000
20190419;1129;X   ;024402051    ;0001;0000
20190419;1205;X   ;024402051    ;0001;0000
20190419;1205;X   ;024402051    ;0001;0000
20190419;1205;X   ;024402051    ;0001;0000
20190420;1605;H   ;024402051    ;0001;0000
20190424;0856;H   ;024402051    ;0001;0000
20190424;0856;H   ;024402051    ;0001;0000
20190424;1045;L   ;024402051    ;0001;0000
20190424;1600;L   ;024402051    ;0001;0000
20190424;1606;E   ;024402051    ;0002;0000
20190424;1657;H   ;024402051    ;0001;0000
20190424;1657;H   ;024402051    ;0001;0000
20190425;0924;X   ;024402051    ;0006;0000
20190426;1043;H   ;024402051    ;0001;0000
20190426;1043;H   ;024402051    ;0001;0000
20190426;1623;L   ;024402051    ;0001;0000
20190426;1623;L   ;024402051    ;0001;0000
20190429;0859;H   ;024402051    ;0001;0000
20190429;0859;H   ;024402051    ;0001;0000
20190429;1554;H   ;024402051    ;0001;0000
20190429;1554;H   ;024402051    ;0001;0000
20190429;1834;X   ;024402051    ;0001;0000
20190430;0855;H   ;024402051    ;0001;0000
20190430;0855;H   ;024402051    ;0001;0000
20190430;0859;H   ;024402051    ;0001;0000
20190430;0859;H   ;024402051    ;0001;0000
20190430;0924;X   ;024402051    ;0001;0000
20190430;1012;L   ;024402051    ;0002;0000
20190430;1531;H   ;024402051    ;0001;0000
20190430;1531;H   ;024402051    ;0001;0000
20190502;1029;X   ;024402051    ;0001;0000
20190502;1029;X   ;024402051    ;0001;0000
20190503;1041;E   ;024402051    ;0001;0000
20190503;1041;E   ;024402051    ;0001;0000
20190503;1707;L   ;024402051    ;0004;0000
20190504;1053;L   ;024402051    ;0001;0000
20190506;0938;X   ;024402051    ;0001;0000
20190506;0938;X   ;024402051    ;0001;0000
20190506;1140;E   ;024402051    ;0001;0000
20190506;1829;L   ;024402051    ;0002;0000
20190507;0828;L   ;024402051    ;0001;0000
20190507;0833;X   ;024402051    ;0001;0000
20190507;0833;X   ;024402051    ;0001;0000
20190507;0833;X   ;024402051    ;0001;0000
20190507;1007;H   ;024402051    ;0001;0000
20190507;1104;H   ;024402051    ;0001;0000
20190507;1104;H   ;024402051    ;0001;0000
20190507;1104;H   ;024402051    ;0001;0000
20190507;1152;L   ;024402051    ;0001;0000
20190507;1742;X   ;024402051    ;0001;0000
20190507;1742;X   ;024402051    ;0001;0000
20190507;1742;X   ;024402051    ;0001;0000
20190507;1742;X   ;024402051    ;0001;0000
20190508;1119;L   ;024402051    ;0002;0000
20190508;1641;X   ;024402051    ;0001;0000
20190508;1641;X   ;024402051    ;0001;0000
20190508;1641;X   ;024402051    ;0001;0000
20190508;1727;E   ;024402051    ;0001;0000
20190508;1727;E   ;024402051    ;0001;0000
20190509;0925;H   ;024402051    ;0001;0000
20190509;0925;H   ;024402051    ;0001;0000
20190509;1819;X   ;024402051    ;0001;0000
20190509;1819;X   ;024402051    ;0001;0000
20190509;1819;X   ;024402051    ;0001;0000
20190510;0923;H   ;024402051    ;0002;0000
20190510;1426;X   ;024402051    ;0001;0000
20190513;1112;X   ;024402051    ;0001;0000
20190513;1112;X   ;024402051    ;0001;0000
20190513;1112;X   ;024402051    ;0001;0000
20190514;0859;H   ;024402051    ;0001;0000
20190514;0859;H   ;024402051    ;0001;0000
20190514;0922;X   ;024402051    ;0001;0000
20190514;1705;X   ;024402051    ;0001;0000
20190514;1724;X   ;024402051    ;0001;0000
20190516;1053;H   ;024402051    ;0001;0000
20190516;1435;H   ;024402051    ;0001;0000
20190517;0933;L   ;024402051    ;0002;0000
20190517;1051;L   ;024402051    ;0002;0000
20190520;0912;X   ;024402051    ;0001;0000
20190520;1003;L   ;024402051    ;0002;0000
20190520;1658;L   ;024402051    ;0001;0000
20190521;0923;L   ;024402051    ;0002;0000
20190521;1017;L   ;024402051    ;0002;0000
20190521;1134;H   ;024402051    ;0001;0000
20190521;1134;H   ;024402051    ;0001;0000
20190522;0858;X   ;024402051    ;0001;0000
20190522;0858;X   ;024402051    ;0001;0000
20190522;0858;X   ;024402051    ;0001;0000
20190522;1016;L   ;024402051    ;0002;0000
20190522;1111;X   ;024402051    ;0001;0000
20190522;1111;X   ;024402051    ;0001;0000
20190522;1613;H   ;024402051    ;0001;0000
20190522;1613;H   ;024402051    ;0001;0000
20190522;1721;X   ;024402051    ;0001;0000
20190522;1721;X   ;024402051    ;0001;0000
20190522;1721;X   ;024402051    ;0001;0000
20190522;1817;X   ;024402051    ;0001;0000
20190522;1817;X   ;024402051    ;0001;0000
20190522;1817;X   ;024402051    ;0001;0000
20190523;0944;H   ;024402051    ;0001;0000
20190523;0944;H   ;024402051    ;0001;0000
20190523;1051;L   ;024402051    ;0001;0000
20190523;1051;H   ;024402051    ;0001;0000
20190523;1142;L   ;024402051    ;0002;0000
20190523;1634;L   ;024402051    ;0002;0000
20190524;1628;H   ;024402051    ;0001;0000
20190527;1109;L   ;024402051    ;0002;0000
20190528;1027;E   ;024402051    ;0001;0000
20190529;0852;H   ;024402051    ;0001;0000
20190529;0852;H   ;024402051    ;0001;0000
20190530;0910;H   ;024402051    ;0001;0000
20190531;1104;H   ;024402051    ;0001;0000
20190603;1146;H   ;024402051    ;0001;0000
20190603;1146;H   ;024402051    ;0001;0000
20190605;1035;X   ;024402051    ;0001;0000
20190605;1035;X   ;024402051    ;0001;0000
20190605;1117;X   ;024402051    ;0001;0000
20190605;1117;X   ;024402051    ;0001;0000
20190605;1117;X   ;024402051    ;0001;0000
20190605;1454;L   ;024402051    ;0002;0000
20190606;0858;E   ;024402051    ;0001;0000
20190606;0858;E   ;024402051    ;0001;0000
20190607;0917;H   ;024402051    ;0001;0000
20190607;0919;H   ;024402051    ;0001;0000
20190607;0919;H   ;024402051    ;0001;0000
20190607;1032;X   ;024402051    ;0001;0000
20190607;1032;X   ;024402051    ;0001;0000
20190607;1105;X   ;024402051    ;0001;0000
20190607;1157;L   ;024402051    ;0002;0000
20190607;1253;X   ;024402051    ;0001;0000
20190607;1253;X   ;024402051    ;0001;0000
20190607;1810;X   ;024402051    ;0003;0000
20190611;0854;X   ;024402051    ;0001;0000
20190611;0854;X   ;024402051    ;0001;0000
20190611;0903;X   ;024402051    ;0001;0000
20190611;0903;X   ;024402051    ;0001;0000
20190611;0903;X   ;024402051    ;0001;0000
20190611;0913;L   ;024402051    ;0002;0000
20190611;1553;H   ;024402051    ;0001;0000
20190612;0838;L   ;024402051    ;0002;0000
20190612;1036;X   ;024402051    ;0001;0000
20190612;1036;X   ;024402051    ;0001;0000
20190612;1748;H   ;024402051    ;0001;0000
20190612;1748;H   ;024402051    ;0001;0000
20190612;1748;H   ;024402051    ;0001;0000
20190612;1748;H   ;024402051    ;0001;0000
20190613;0837;E   ;024402051    ;0001;0000
20190614;0856;H   ;024402051    ;0001;0000
20190614;0856;H   ;024402051    ;0001;0000
20190614;0918;L   ;024402051    ;0001;0000
20190614;0922;L   ;024402051    ;0002;0000
20190614;1123;X   ;024402051    ;0001;0000
20190614;1613;X   ;024402051    ;0001;0000
20190614;1613;X   ;024402051    ;0001;0000
20190614;1613;X   ;024402051    ;0001;0000
20190617;0830;H   ;024402051    ;0001;0000
20190617;0830;H   ;024402051    ;0001;0000
20190617;0944;E   ;024402051    ;0001;0000
20190617;0944;E   ;024402051    ;0001;0000
20190617;1049;E   ;024402051    ;0001;0000
20190617;1049;E   ;024402051    ;0001;0000
20190618;1010;L   ;024402051    ;0001;0000
20190618;1100;X   ;024402051    ;0002;0000
20190619;0959;X   ;024402051    ;0001;0000
20190619;0959;X   ;024402051    ;0001;0000
20190619;0959;X   ;024402051    ;0001;0000
20190619;1127;H   ;024402051    ;0002;0000
20190619;1215;L   ;024402051    ;0002;0000
20190619;1636;X   ;024402051    ;0001;0000
20190619;1636;X   ;024402051    ;0001;0000
20190622;1151;L   ;024402051    ;0001;0000
20190624;0856;X   ;024402051    ;0001;0000
20190624;0856;X   ;024402051    ;0001;0000
20190624;1208;X   ;024402051    ;0001;0000
20190624;1208;X   ;024402051    ;0001;0000
20190624;1208;X   ;024402051    ;0001;0000
20190625;1718;L   ;024402051    ;0002;0000
20190626;1112;L   ;024402051    ;0001;0000
20190626;1403;E   ;024402051    ;0001;0000
20190626;1403;E   ;024402051    ;0001;0000
20190626;1626;E   ;024402051    ;0001;0000
20190626;1741;X   ;024402051    ;0001;0000
20190626;1741;X   ;024402051    ;0001;0000
20190626;1741;X   ;024402051    ;0001;0000
20190627;0846;X   ;024402051    ;0001;0000
20190627;0846;X   ;024402051    ;0001;0000
20190627;0846;X   ;024402051    ;0001;0000
20190627;1056;H   ;024402051    ;0001;0000
20190628;0912;H   ;024402051    ;0001;0000
20190628;0912;H   ;024402051    ;0001;0000
20190628;1109;H   ;024402051    ;0001;0000
20190628;1109;H   ;024402051    ;0001;0000
20190629;0937;L   ;024402051    ;0001;0000
20190629;0948;L   ;024402051    ;0002;0000
20190701;0909;E   ;024402051    ;0001;0000
20190701;0909;E   ;024402051    ;0001;0000
20190701;1119;L   ;024402051    ;0002;0000
20190702;0910;L   ;024402051    ;0001;0000
20190702;1830;X   ;024402051    ;0001;0000
20190702;1830;X   ;024402051    ;0001;0000
20190702;1830;X   ;024402051    ;0001;0000
