vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20090319;1533;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090322;1038;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090322;1053;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090322;1719;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090323;0949;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090323;1533;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090323;1723;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090323;1832;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090324;1059;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090324;1211;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090325;0844;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090325;0923;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090325;1633;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090325;1725;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090325;1834;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090327;1008;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090327;1531;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090330;0936;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090330;1019;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090330;1501;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090331;0917;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090331;1755;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090401;1754;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090402;0945;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090402;0952;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090403;0951;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090403;1051;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090404;1110;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090406;0952;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090406;0958;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090407;1104;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090407;1821;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090408;1510;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090409;1018;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090411;0917;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090411;1204;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090414;0829;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090415;1549;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090415;1654;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090415;1741;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090416;1718;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090416;1729;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090417;0903;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090417;0948;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090417;0954;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090419;1039;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090419;2022;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090420;1004;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090420;1021;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090421;0838;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090421;1219;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090422;0832;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090427;1001;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090427;1042;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090427;1047;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090428;0832;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090428;0942;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090429;1118;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090429;1812;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090430;1530;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090430;1725;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090430;1819;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090502;1103;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090504;1052;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090505;1510;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090506;1050;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090506;1121;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090506;1151;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090506;1202;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090507;1534;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090507;1727;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090508;1155;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090509;1154;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090511;1524;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090511;1631;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090511;1723;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090512;0919;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090512;1618;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090512;1804;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090514;1034;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090514;1703;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090515;1509;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090515;1509;L-  ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090515;1627;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090515;1732;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090517;0908;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090518;1019;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090518;1212;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090519;1023;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090520;1019;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090520;1112;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090520;1140;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090520;1817;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090521;0921;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090521;0940;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090521;1827;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090522;0903;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090522;1126;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090522;1749;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090522;1821;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090523;1045;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090526;0922;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090527;1006;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090527;1006;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090527;1046;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090527;1602;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090527;1815;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090528;0955;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090528;1751;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090529;0856;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090529;1027;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090529;1621;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090529;1722;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090529;1736;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090529;1757;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090530;1032;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090530;1128;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090530;1217;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090603;1118;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090603;1157;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090604;1009;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090604;1819;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090605;0926;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090605;0957;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090606;0845;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090606;0949;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090606;1009;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090606;1137;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090608;0814;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090608;1742;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090609;0841;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090609;0907;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090611;0923;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090612;1000;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090612;1150;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090613;0957;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090615;1155;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090615;1651;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090616;1710;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090618;0928;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090622;0805;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090622;1144;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090622;1534;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090622;1542;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090623;1011;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090623;1744;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090624;1141;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090624;1158;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090624;1552;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090624;1632;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090624;1803;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090624;1853;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090625;0836;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090625;1719;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090626;1721;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090626;1832;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090627;0855;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090627;1042;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090627;1108;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090629;1532;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090629;1657;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090629;1858;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090630;0930;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090701;1833;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090701;1900;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090702;1006;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090702;1022;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090702;1513;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090702;1513;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090702;1514;L-  ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090703;0936;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090703;1010;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090706;1759;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090707;1128;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090708;0843;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090708;1857;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090709;0836;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090709;0846;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090709;1051;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090709;1651;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090710;1621;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090711;0912;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090711;1620;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090711;1620;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090711;1621;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090711;1623;L-  ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090711;1727;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090713;0918;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090713;0942;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090713;0947;L-  ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090713;1016;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090714;1007;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090714;1127;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090714;1806;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090715;1027;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090715;1155;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090717;1057;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090717;1130;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090717;1831;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090717;1842;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090720;1738;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090721;0957;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090721;1022;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090722;1021;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090723;1107;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090723;1732;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090723;1744;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090723;1838;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090724;1741;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090725;1107;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090727;1106;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090727;1632;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090727;1719;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090728;1058;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090728;1637;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090730;1030;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090730;1031;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090731;1114;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090801;0938;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090804;0948;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090805;1113;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090805;1652;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090806;0922;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090806;1029;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090809;0926;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090809;0956;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090809;1211;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090809;1635;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090810;1659;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090810;1815;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090811;0919;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090811;1106;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090811;1802;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090812;1706;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090812;1843;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090813;1030;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090813;1140;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090814;1026;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090814;1139;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090818;1032;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090818;1845;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090821;0951;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090824;1754;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090825;1708;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090826;1052;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090826;1119;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090828;1153;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090828;1154;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090829;1036;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090829;1231;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090831;0915;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090831;0930;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090831;1747;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090901;0937;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090901;1833;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090902;1127;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090902;1150;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090902;1542;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090903;1649;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090904;1627;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090904;2127;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090905;1627;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090906;1502;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090907;1022;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090908;0927;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090908;1056;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090908;1150;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090910;0928;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090910;1044;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090910;1145;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090910;1503;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090911;0930;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090911;1120;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090911;1132;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090911;1541;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090911;1748;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090912;1021;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090914;1825;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090914;1840;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090915;0919;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090915;1057;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090915;1545;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090916;0940;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090916;1032;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090916;1052;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090916;1127;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090916;1519;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090916;1657;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090917;1803;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090918;1553;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090919;0934;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090919;1006;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090919;1028;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090921;1153;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090921;1801;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090921;1838;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090922;1031;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090922;1533;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090922;1803;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090922;1805;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090923;0954;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090923;1533;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090923;1641;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090923;1805;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090924;0928;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090924;1140;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090924;1146;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090924;1750;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090925;0852;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090925;1055;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090925;1220;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090925;1225;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090926;0855;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090926;1040;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090926;1118;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090926;1131;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090928;0943;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090928;1003;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090928;1804;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090929;0900;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090929;1554;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090929;1900;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090930;1116;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090930;1634;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20090930;1839;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091001;1146;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091001;1519;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091001;1538;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091001;1737;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091002;1642;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;0910;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;0948;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1058;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1133;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1158;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1228;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1546;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1748;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091003;1754;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091004;1042;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091004;1648;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091004;1653;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091005;0839;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091005;1014;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091005;1116;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091005;1143;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091005;1524;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091006;1029;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091006;1543;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091007;1801;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091008;0948;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091008;1032;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091008;1116;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
20091008;1201;L   ;004763114    ;0001;0000;000000;M0230                         ;A0420030101
