rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20200903;120603;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20200909;111748;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20200915;111751;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20200929;183931;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003372
 ;20201008;155900;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20201008;160042;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20201014;122334;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20201014;155546;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20201019;183225;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20201023;184048;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20201027;115134;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20201104;180613;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20201106;175042;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20201106;180315;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20201112;175945;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003372
 ;20201119;111949;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20201126;104042;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00100;00100;0000003325
 ;20201211;110317;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20210111;180722;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20210112;072342;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210113;122227;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210118;184724;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20210123;115400;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003372
 ;20210125;120500;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210127;184328;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20210128;073714;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210128;110329;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210204;174005;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210217;120232;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20210220;161312;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20210220;161615;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210301;110528;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210302;111449;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20210319;120430;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003370
 ;20210319;153809;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20210324;110551;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210326;115056;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20210326;154010;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210331;173747;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210331;175604;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20210401;073501;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210419;115142;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20210421;184405;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003372
 ;20210505;180606;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20210512;183920;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003372
 ;20210521;183949;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210601;111748;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20210618;121356;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210701;110305;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00015;00015;0000003326
 ;20210716;120751;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003360
 ;20210716;161143;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003360
 ;20210723;185407;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210724;115828;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210806;180403;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210825;111323;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20210902;144340;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210910;120036;R            ;  ;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20210915;180040;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210923;105928;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00000;00000;0000003330
 ;20210923;163215;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210924;180408;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003326
 ;20210929;074140;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20210930;180247;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00010;00010;0000003326
 ;20211001;152853;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003370
 ;20211014;181808;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00050;00050;0000003372
 ;20211029;104428;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20211112;184453;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003372
 ;20211118;120129;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00020;00020;0000003373
 ;20211124;113010;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20211206;184156;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20211215;121900;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003372
 ;20211220;115657;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00060;00060;0000003326
 ;20220105;180529;U            ;06;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00030;00030;0000003326
 ;20220105;184806;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003326
 ;20220118;185253;U            ;01;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00040;00040;0000003372
D;20161230;135300;0000000009388;  ;O;036635011    ;DIBASE*OS GTT 10ML 10000UI/ML                               ;00033;00033;0000003270
