vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20140107;1616;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140107;1636;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140107;1700;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140108;1036;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140108;1038;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140108;1108;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140108;1523;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140108;1837;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140109;1027;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140109;1057;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140110;0847;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140110;0935;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140110;1020;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140110;1103;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140111;1645;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140113;0922;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140113;0938;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140113;1047;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140114;1056;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140115;0904;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140115;0938;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140115;0938;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140115;1824;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140116;0837;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140116;1042;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140116;1050;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140116;1055;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140117;0904;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140117;1202;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140120;0941;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140120;1025;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140120;1052;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140120;1101;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140120;1536;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140121;0941;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140121;0943;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140121;1105;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140121;1734;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140122;0935;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140122;0939;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140122;1019;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140122;1033;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140122;1130;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140123;1011;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140123;1024;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140123;1031;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140124;0941;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140124;0955;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140124;1030;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140124;1059;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140124;1127;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140124;1509;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140124;1625;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140127;0940;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140127;1001;L   ;011782012    ;0004;0000;000000;CF A  N  S                    ;X0144010101
20140127;1843;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140128;1010;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140128;1036;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140129;0847;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140129;0931;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140130;1030;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140131;1037;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140131;1528;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140201;1008;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140203;0952;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140203;1007;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140203;1723;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140204;1019;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140204;1142;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140204;1745;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140205;0838;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140205;0838;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140205;1018;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140205;1022;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140205;1104;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140205;1501;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140206;0917;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140206;0940;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140206;0956;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140206;1121;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140206;1513;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140207;1130;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140208;0941;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140210;1002;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140210;1558;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140210;1634;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140211;1059;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140211;1119;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140212;0857;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140212;1118;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140212;1710;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140213;0923;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140213;0923;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140213;1009;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140213;1018;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140213;1207;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140213;1651;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140214;1019;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140217;1011;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140217;1050;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140218;0931;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140219;1113;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140220;1209;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140220;1543;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140220;1729;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140221;1001;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140221;1102;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140224;0919;L   ;011782012    ;0005;0000;000000;CF A  N  S                    ;X0144010101
20140224;1127;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140225;0926;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140225;0936;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140225;1010;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140225;1023;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140226;0948;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140226;1033;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140226;1509;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140226;1647;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140227;0817;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140227;0948;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140227;1043;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140228;0937;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140228;0943;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140301;1104;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140303;1022;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140303;1048;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140305;0940;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140306;1513;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140307;1126;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140310;0841;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140310;0932;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140311;0839;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140311;0853;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140311;0934;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140311;0952;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140311;1047;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140312;1017;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140312;1048;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140312;1048;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140312;1121;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140312;1540;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140313;0911;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140313;1502;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140313;1656;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140313;1751;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140314;0842;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140314;0909;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140314;0923;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140314;1018;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140314;1018;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140314;1055;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140314;1119;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140314;1119;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140317;1042;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140317;1638;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140318;0847;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140318;0957;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140318;1003;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140318;1019;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140318;1019;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140319;0833;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140319;0930;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140319;1023;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140319;1113;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140319;1121;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140319;1554;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140320;0905;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140320;0911;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140320;1010;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140320;1047;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140320;1140;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140320;1148;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140321;0833;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140321;0907;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140321;1120;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140321;1130;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140322;0957;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140324;1053;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140324;1056;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140324;1103;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140324;1116;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140324;1721;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140324;1829;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140325;0910;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140325;1009;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140325;1528;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140325;1758;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140326;0843;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140326;1102;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140326;1219;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140327;0921;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140327;0921;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140327;1049;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140328;1039;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140328;1123;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140328;1206;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140328;1711;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140331;0936;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140331;1047;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140401;0917;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140401;1048;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140401;1505;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140401;1505;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140401;1841;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140402;0905;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140402;1621;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140402;1706;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140403;0906;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140403;1747;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140404;0840;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140404;0854;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140404;0907;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140404;0907;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140404;1033;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140405;0950;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140407;1209;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140408;0914;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140408;0930;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140408;0959;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140409;0840;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140410;1020;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140410;1117;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140410;1138;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140410;1146;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140411;0911;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140411;1006;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140411;1029;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140411;1100;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140411;1144;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140414;0853;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140414;1028;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140414;1028;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140414;1037;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140414;1156;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140414;1716;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140415;1010;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140415;1113;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140416;0831;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140416;0925;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140416;1017;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140416;1051;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140416;1109;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140416;1142;L   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140416;1541;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140417;0950;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140417;0955;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140417;1039;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140417;1057;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140417;1635;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140418;1017;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140418;1134;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140418;1644;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140418;1705;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140422;0846;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140422;1850;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140423;0929;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140423;0952;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140423;1613;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140424;1053;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140424;1603;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140428;0846;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140428;0920;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140428;0920;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140428;1050;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140428;1551;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140429;0910;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140429;0924;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140429;0935;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140429;1038;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140429;1050;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140429;1704;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140429;1704;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140430;0938;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140430;1037;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140502;0830;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140502;0854;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140502;1055;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140503;0841;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140503;1107;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140505;0852;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140505;0906;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140505;0906;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140505;1027;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140505;1155;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140505;1701;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140506;0840;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140506;0943;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140506;1008;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140506;1121;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140506;1707;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140506;1903;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140507;0930;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140507;1103;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140508;0856;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140508;0917;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140508;0924;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140508;1002;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140508;1106;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140508;1117;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140509;1110;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140509;1138;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140512;0900;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140512;1001;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140512;1029;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140512;1057;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20140512;1618;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140513;0918;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140514;0836;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140514;0858;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140514;0947;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140514;1103;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140514;1112;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140514;1122;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140514;1638;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140515;1107;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140515;1110;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140515;1110;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140515;1139;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140516;0921;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140517;1056;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20140519;0837;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20140519;1123;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
