rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20180614;185122;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20180712;114853;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180718;114717;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180724;153443;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180724;153607;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005954
 ;20180807;115606;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180807;155434;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180810;115117;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180810;165147;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20180821;075255;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180821;075424;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20180829;153900;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20180829;154158;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20180919;120000;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20181005;160028;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20181005;160300;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20181005;160819;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00035;00035;0000005872
 ;20181015;115554;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00036;00036;0000005954
 ;20181025;120438;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005954
 ;20181106;105925;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005872
 ;20181113;180440;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20181119;185427;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20181126;154619;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20181126;154749;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20181203;175628;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20181227;120124;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005750
 ;20181227;174545;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005750
 ;20190103;154759;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190103;154909;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20190110;120526;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005750
 ;20190118;160540;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190118;160923;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00035;00035;0000005954
 ;20190129;184225;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20190204;161451;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190204;162639;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20190215;161345;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190215;161550;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20190225;162102;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20190227;115706;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20190305;160813;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190308;161647;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190308;170808;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00032;00032;0000005873
 ;20190320;115756;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190320;160346;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20190325;185159;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20190328;115822;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20190404;120834;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005873
 ;20190410;122257;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20190420;085351;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20190429;185940;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20190506;121901;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20190518;120956;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190518;150921;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005954
 ;20190527;160025;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190527;160318;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20190531;120132;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190531;160253;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20190614;155230;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190614;155650;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20190620;152613;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190620;152729;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005954
 ;20190701;183900;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20190726;115442;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20190731;182003;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20190812;181604;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20190816;122443;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20190821;122831;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005720
 ;20190821;172114;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00044;00044;0000005720
 ;20190902;160534;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190902;160807;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190902;161543;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005872
 ;20190918;120001;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20190918;161634;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005954
 ;20190930;121157;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20190930;160409;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005873
 ;20191008;181547;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20191016;121307;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20191030;160152;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20191030;160459;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20191108;162623;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20191108;162945;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20191118;162630;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20191118;163022;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005873
 ;20191209;080616;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20191209;121914;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20191212;121621;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20191212;150454;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20191230;080104;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00100;00100;0000005873
 ;20191230;173946;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20200120;122013;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20200129;121419;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005873
 ;20200211;181931;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20200217;162029;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20200217;162345;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20200221;122126;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20200225;180632;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00060;00060;0000005954
 ;20200309;122233;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00270;00270;0000005810
 ;20200526;120603;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20200526;153104;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20200610;115956;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20200610;160549;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20200615;184604;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20200618;115308;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20200702;115801;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20200715;120514;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20200721;120543;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20200803;155641;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20200803;155829;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20200811;112715;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20200812;082956;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20200813;180914;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20200826;120944;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20200826;154855;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20200904;184536;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20200915;111751;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005873
 ;20200924;155726;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20200924;160002;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005954
 ;20200928;120026;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20201002;120532;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20201009;123249;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005873
 ;20201016;183022;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20201023;122059;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005872
 ;20201103;110332;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20201103;120423;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20201103;160216;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20201120;175841;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20201128;105134;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20201203;180609;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00060;00060;0000005872
 ;20201211;110317;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00050;00050;0000005872
 ;20201231;104101;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20210108;110221;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005872
 ;20210109;105915;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210120;120620;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00090;00090;0000005954
 ;20210218;174142;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20210302;111449;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005873
 ;20210304;163432;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210315;180227;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00028;00028;0000005954
 ;20210319;120430;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20210319;153809;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20210331;110549;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005872
 ;20210409;160056;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20210409;160203;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00036;00036;0000005954
 ;20210421;115023;R            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20210427;180521;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005872
 ;20210504;182445;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005873
 ;20210513;181852;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20210526;182603;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005873
 ;20210527;175826;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210621;111706;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210628;181723;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005872
 ;20210701;181149;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210709;074631;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20210709;074731;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20210723;115707;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005870
 ;20210723;155209;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20210806;180403;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210814;120032;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005950
 ;20210818;111523;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005872
 ;20210820;105849;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20210831;110228;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005872
 ;20210906;121914;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005954
 ;20210909;121641;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20210920;122905;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20210924;180408;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005872
 ;20210930;180247;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20211004;110725;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20211021;185720;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005873
 ;20211023;101304;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20211029;105122;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20211117;121215;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005955
 ;20211119;080706;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20211126;104451;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20211201;180520;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20211210;184235;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005820
 ;20211211;084156;S            ;  ;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00010;00010;0000005820
 ;20211213;161203;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00000;00000;0000005950
 ;20211213;161634;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005954
 ;20211217;104742;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005872
 ;20211220;103606;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00030;00030;0000005873
 ;20211220;115657;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00020;00020;0000005872
 ;20220115;114436;U            ;01;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005954
 ;20220121;184059;U            ;06;O;031981311    ;PANTORC*14CPR GASTR 40MG                                    ;00040;00040;0000005872
