vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp
20150911;1117;H   ;036635011    ;0002;0000
20150911;1211;L   ;036635011    ;0001;0000
20150915;1009;H   ;036635011    ;0002;0000
20150917;1003;H   ;036635011    ;0002;0000
20150917;1132;E   ;036635011    ;0001;0000
20150918;0920;T   ;036635011    ;0002;0000
20151001;1050;L   ;036635011    ;0001;0000
20151005;1129;H   ;036635011    ;0002;0000
20151006;1108;H   ;036635011    ;0002;0000
20151007;1047;H   ;036635011    ;0002;0000
20151007;1642;H   ;036635011    ;0002;0000
20151008;0823;T   ;036635011    ;0002;0000
20151008;0927;E   ;036635011    ;0002;0000
20151008;1052;T   ;036635011    ;0002;0000
20151009;0818;H   ;036635011    ;0002;0000
20151009;1007;T   ;036635011    ;0002;0000
20151009;1731;T   ;036635011    ;0002;0000
20151010;1137;E   ;036635011    ;0002;0000
20151012;1049;H   ;036635011    ;0002;0000
20151013;1038;L   ;036635011    ;0001;0000
20151014;0958;H   ;036635011    ;0001;0000
20151015;1626;F   ;036635011    ;0002;0000
20151016;1056;H   ;036635011    ;0001;0000
20151016;1709;H   ;036635011    ;0001;0000
20151019;1612;T   ;036635011    ;0002;0000
20151019;1808;T   ;036635011    ;0002;0000
20151022;1505;L   ;036635011    ;0001;0000
20151023;1006;T   ;036635011    ;0002;0000
20151023;1006;T   ;036635011    ;0002;0000
20151023;1126;L   ;036635011    ;0002;0000
20151026;0808;L   ;036635011    ;0001;0000
20151026;0924;H   ;036635011    ;0002;0000
20151026;1124;T   ;036635011    ;0001;0000
20151028;0922;T   ;036635011    ;0001;0000
20151028;1158;T   ;036635011    ;0002;0000
20151029;0907;H   ;036635011    ;0002;0000
20151029;0926;T   ;036635011    ;0002;0000
20151029;1122;E   ;036635011    ;0002;0000
20151029;1706;H   ;036635011    ;0002;0000
20151029;1707;T   ;036635011    ;0002;0000
20151030;1028;H   ;036635011    ;0002;0000
20151030;1608;L   ;036635011    ;0001;0000
20151031;0908;H   ;036635011    ;0002;0000
20151103;1013;L   ;036635011    ;0003;0000
20151103;1102;L   ;036635011    ;0001;0000
20151104;0951;T   ;036635011    ;0002;0000
20151105;0925;E   ;036635011    ;0001;0000
20151106;1158;T   ;036635011    ;0001;0000
20151107;1135;L   ;036635011    ;0001;0000
20151109;1136;H   ;036635011    ;0002;0000
20151110;1020;H   ;036635011    ;0002;0000
20151111;1551;L   ;036635011    ;0001;0000
20151111;1634;T   ;036635011    ;0002;0000
20151112;1651;L   ;036635011    ;0001;0000
20151113;1155;E   ;036635011    ;0001;0000
20151117;1102;T   ;036635011    ;0002;0000
20151117;1234;L   ;036635011    ;0001;0000
20151120;1524;H   ;036635011    ;0002;0000
20151121;1213;L   ;036635011    ;0001;0000
20151123;1120;E   ;036635011    ;0002;0000
20151123;1509;T   ;036635011    ;0001;0000
20151124;1036;H   ;036635011    ;0002;0000
20151124;1036;H   ;036635011    ;0001;0000
20151124;1705;T   ;036635011    ;0002;0000
20151126;1443;L   ;036635011    ;0001;0000
20151127;1048;L   ;036635011    ;0001;0000
20151130;1050;L   ;036635011    ;0001;0000
20151130;1820;L   ;036635011    ;0002;0000
20151201;1010;T   ;036635011    ;0002;0000
20151201;1019;L   ;036635011    ;0001;0000
20151201;1022;T   ;036635011    ;0001;0000
20151201;1047;L-  ;036635011    ;0001;0000
20151201;1047;T   ;036635011    ;0002;0000
20151202;1149;H   ;036635011    ;0002;0000
20151202;1505;H   ;036635011    ;0002;0000
20151202;1622;T   ;036635011    ;0002;0000
20151202;1622;T   ;036635011    ;0002;0000
20151202;1622;T   ;036635011    ;0002;0000
20151204;1117;T   ;036635011    ;0002;0000
20151205;0911;T   ;036635011    ;0001;0000
20151205;1100;T   ;036635011    ;0002;0000
20151210;1656;T   ;036635011    ;0002;0000
20151211;0859;F   ;036635011    ;0001;0000
20151211;1134;T   ;036635011    ;0001;0000
20151211;1653;H   ;036635011    ;0002;0000
20151214;1027;L   ;036635011    ;0001;0000
20151214;1054;L   ;036635011    ;0001;0000
20151215;0916;H   ;036635011    ;0002;0000
20151216;0852;T   ;036635011    ;0002;0000
20151217;1150;L   ;036635011    ;0001;0000
20151217;1520;L   ;036635011    ;0001;0000
20151217;1602;L   ;036635011    ;0001;0000
20151217;1853;E   ;036635011    ;0002;0000
20151218;0850;E   ;036635011    ;0002;0000
20151218;1138;H   ;036635011    ;0002;0000
20151219;0813;T   ;036635011    ;0002;0000
20151221;0824;L   ;036635011    ;0001;0000
20151224;1031;T   ;036635011    ;0002;0000
20151224;1113;T   ;036635011    ;0002;0000
20151224;1725;L   ;036635011    ;0001;0000
20151228;0840;H   ;036635011    ;0002;0000
20160104;1104;T   ;036635011    ;0002;0000
20160105;1151;T   ;036635011    ;0001;0000
20160105;1545;L   ;036635011    ;0001;0000
20160107;1114;T   ;036635011    ;0002;0000
20160107;1124;T   ;036635011    ;0002;0000
20160107;1726;H   ;036635011    ;0002;0000
20160108;1727;X   ;036635011    ;0001;0000
20160111;1202;F   ;036635011    ;0002;0000
20160112;1105;H   ;036635011    ;0002;0000
20160112;1105;T   ;036635011    ;0002;0000
20160113;1124;H   ;036635011    ;0002;0000
20160113;1130;L   ;036635011    ;0002;0000
20160113;1620;L   ;036635011    ;0002;0000
20160113;1641;L   ;036635011    ;0001;0000
20160114;0813;T   ;036635011    ;0002;0000
20160114;1043;H   ;036635011    ;0002;0000
20160114;1527;T   ;036635011    ;0001;0000
20160115;0902;T   ;036635011    ;0002;0000
20160116;1144;L   ;036635011    ;0001;0000
20160118;1744;T   ;036635011    ;0002;0000
20160121;1121;T   ;036635011    ;0002;0000
20160121;1511;H   ;036635011    ;0002;0000
20160123;1011;L   ;036635011    ;0001;0000
20160123;1146;H   ;036635011    ;0001;0000
20160125;1152;L   ;036635011    ;0001;0000
20160130;1117;L   ;036635011    ;0002;0000
20160202;1040;T   ;036635011    ;0002;0000
20160202;1634;T   ;036635011    ;0002;0000
20160204;1116;T   ;036635011    ;0001;0000
20160205;1044;H   ;036635011    ;0002;0000
20160205;1054;H   ;036635011    ;0002;0000
20160208;0959;H   ;036635011    ;0001;0000
20160209;1031;X   ;036635011    ;0002;0000
20160209;1135;H   ;036635011    ;0002;0000
20160209;1135;H   ;036635011    ;0001;0000
20160210;0930;E   ;036635011    ;0002;0000
20160210;1026;L   ;036635011    ;0001;0000
20160210;1658;T   ;036635011    ;0002;0000
20160211;1824;L   ;036635011    ;0001;0000
20160213;1032;L   ;036635011    ;0001;0000
20160213;1127;L   ;036635011    ;0001;0000
20160215;0933;T   ;036635011    ;0001;0000
20160215;1058;L   ;036635011    ;0002;0000
20160215;1519;L   ;036635011    ;0002;0000
20160216;1024;L   ;036635011    ;0001;0000
20160216;1754;L   ;036635011    ;0001;0000
20160217;1017;E   ;036635011    ;0002;0000
20160217;1609;L   ;036635011    ;0001;0000
20160218;1035;H   ;036635011    ;0002;0000
20160218;1617;L   ;036635011    ;0001;0000
20160218;1724;H   ;036635011    ;0002;0000
20160219;1040;E   ;036635011    ;0002;0000
20160224;1039;H   ;036635011    ;0002;0000
20160224;1636;H   ;036635011    ;0002;0000
20160225;1141;T   ;036635011    ;0002;0000
20160226;0949;H   ;036635011    ;0001;0000
20160227;0939;T   ;036635011    ;0002;0000
20160227;0951;T   ;036635011    ;0002;0000
20160229;1200;L   ;036635011    ;0001;0000
20160301;1108;T   ;036635011    ;0002;0000
20160302;1806;E   ;036635011    ;0002;0000
20160303;0943;T   ;036635011    ;0001;0000
20160307;0929;H   ;036635011    ;0002;0000
20160307;1023;L   ;036635011    ;0001;0000
20160307;1051;E   ;036635011    ;0002;0000
20160308;1155;H   ;036635011    ;0001;0000
20160309;1033;T   ;036635011    ;0002;0000
20160309;1058;T   ;036635011    ;0002;0000
20160309;1226;L   ;036635011    ;0001;0000
20160311;1054;H   ;036635011    ;0002;0000
20160311;1745;H   ;036635011    ;0002;0000
20160312;1031;H   ;036635011    ;0001;0000
20160314;0933;L   ;036635011    ;0001;0000
20160315;0910;T   ;036635011    ;0002;0000
20160317;1513;E   ;036635011    ;0002;0000
20160318;1101;T   ;036635011    ;0002;0000
20160322;1146;L   ;036635011    ;0001;0000
20160324;1013;H   ;036635011    ;0002;0000
20160325;1008;L   ;036635011    ;0002;0000
20160325;1558;E   ;036635011    ;0002;0000
20160325;1608;H   ;036635011    ;0002;0000
20160325;1620;F   ;036635011    ;0001;0000
20160330;1127;H   ;036635011    ;0002;0000
20160330;1735;H   ;036635011    ;0002;0000
20160331;1834;T   ;036635011    ;0002;0000
20160402;0934;T   ;036635011    ;0002;0000
20160402;1157;T   ;036635011    ;0002;0000
20160404;0957;L   ;036635011    ;0001;0000
20160404;1206;T   ;036635011    ;0002;0000
20160404;1849;L   ;036635011    ;0001;0000
20160405;1035;H   ;036635011    ;0001;0000
20160406;0946;T   ;036635011    ;0002;0000
20160407;1029;T   ;036635011    ;0002;0000
20160407;1138;L   ;036635011    ;0001;0000
20160408;1832;H   ;036635011    ;0002;0000
20160409;0931;H   ;036635011    ;0002;0000
20160413;0855;L   ;036635011    ;0001;0000
20160413;0917;H   ;036635011    ;0001;0000
20160413;1127;H   ;036635011    ;0002;0000
20160413;1735;T   ;036635011    ;0002;0000
20160413;1735;T   ;036635011    ;0002;0000
20160414;1623;L   ;036635011    ;0001;0000
20160414;1722;E   ;036635011    ;0002;0000
20160415;0809;H   ;036635011    ;0001;0000
20160415;1031;F   ;036635011    ;0002;0000
20160416;1157;H   ;036635011    ;0002;0000
20160419;1031;L   ;036635011    ;0001;0000
20160420;1606;T   ;036635011    ;0002;0000
20160421;1623;H   ;036635011    ;0002;0000
20160421;1740;T   ;036635011    ;0002;0000
20160422;0937;H   ;036635011    ;0002;0000
20160422;1051;L   ;036635011    ;0001;0000
20160422;1145;L   ;036635011    ;0001;0000
20160423;0951;T   ;036635011    ;0002;0000
20160423;0951;T   ;036635011    ;0002;0000
20160426;1741;F   ;036635011    ;0001;0000
20160427;1034;H   ;036635011    ;0002;0000
20160428;1049;T   ;036635011    ;0001;0000
20160428;1756;L   ;036635011    ;0001;0000
20160429;1104;L   ;036635011    ;0001;0000
20160429;1205;L   ;036635011    ;0001;0000
20160502;1146;T   ;036635011    ;0001;0000
20160503;0941;T   ;036635011    ;0001;0000
20160503;1122;H   ;036635011    ;0001;0000
20160504;0942;E   ;036635011    ;0002;0000
20160505;1006;T   ;036635011    ;0002;0000
20160505;1107;T   ;036635011    ;0001;0000
20160505;1121;T   ;036635011    ;0001;0000
20160507;1645;L   ;036635011    ;0001;0000
20160509;1013;H   ;036635011    ;0002;0000
20160510;0958;T   ;036635011    ;0002;0000
20160510;1155;L   ;036635011    ;0001;0000
20160511;1658;L   ;036635011    ;0001;0000
20160512;1511;H   ;036635011    ;0002;0000
20160513;1005;T   ;036635011    ;0002;0000
20160513;1005;T   ;036635011    ;0002;0000
20160513;1127;E   ;036635011    ;0002;0000
20160517;1037;L   ;036635011    ;0001;0000
20160517;1038;H   ;036635011    ;0002;0000
20160517;1234;E   ;036635011    ;0002;0000
20160518;1201;X   ;036635011    ;0002;0000
20160520;1052;E   ;036635011    ;0002;0000
20160521;1036;L   ;036635011    ;0001;0000
20160524;1015;T   ;036635011    ;0002;0000
20160524;1015;T   ;036635011    ;0002;0000
20160525;1044;L   ;036635011    ;0001;0000
20160526;1014;H   ;036635011    ;0002;0000
20160526;1046;H   ;036635011    ;0002;0000
20160527;1547;T   ;036635011    ;0002;0000
20160527;1557;L   ;036635011    ;0001;0000
20160601;0953;L   ;036635011    ;0001;0000
20160601;1002;T   ;036635011    ;0002;0000
20160603;1026;H   ;036635011    ;0001;0000
20160603;1038;T   ;036635011    ;0002;0000
20160603;1853;T   ;036635011    ;0002;0000
20160604;1216;L   ;036635011    ;0001;0000
20160606;1847;H   ;036635011    ;0002;0000
20160607;1116;H   ;036635011    ;0001;0000
20160609;1029;H   ;036635011    ;0002;0000
20160613;0854;H   ;036635011    ;0002;0000
20160614;0949;H   ;036635011    ;0001;0000
20160616;0910;X   ;036635011    ;0002;0000
20160618;0956;L   ;036635011    ;0001;0000
20160622;1105;E   ;036635011    ;0002;0000
20160623;0940;T   ;036635011    ;0002;0000
20160623;1556;L   ;036635011    ;0001;0000
20160630;1104;H   ;036635011    ;0002;0000
20160701;1138;H   ;036635011    ;0002;0000
20160701;1744;T   ;036635011    ;0002;0000
20160701;1744;T   ;036635011    ;0002;0000
20160708;1024;T   ;036635011    ;0002;0000
20160708;1024;T   ;036635011    ;0002;0000
20160709;1011;T   ;036635011    ;0001;0000
20160711;1217;L   ;036635011    ;0001;0000
20160711;1742;L   ;036635011    ;0001;0000
20160712;1057;H   ;036635011    ;0002;0000
20160712;1114;L   ;036635011    ;0002;0000
20160712;1154;L   ;036635011    ;0001;0000
20160712;1201;H   ;036635011    ;0002;0000
20160712;1214;T   ;036635011    ;0002;0000
20160713;1054;H   ;036635011    ;0002;0000
20160716;1204;F   ;036635011    ;0001;0000
20160720;0913;H   ;036635011    ;0002;0000
20160721;1024;L   ;036635011    ;0001;0000
20160725;1157;E   ;036635011    ;0002;0000
20160726;1159;L   ;036635011    ;0001;0000
20160726;1832;T   ;036635011    ;0002;0000
20160729;0952;H   ;036635011    ;0002;0000
20160801;1756;L   ;036635011    ;0001;0000
20160802;1759;T   ;036635011    ;0002;0000
20160809;1535;L   ;036635011    ;0001;0000
20160810;1028;L   ;036635011    ;0001;0000
20160810;1043;T   ;036635011    ;0002;0000
20160811;1546;T   ;036635011    ;0002;0000
20160812;0836;T   ;036635011    ;0002;0000
20160817;1007;T   ;036635011    ;0002;0000
20160817;1102;T   ;036635011    ;0002;0000
20160817;1139;T   ;036635011    ;0002;0000
20160817;1713;L   ;036635011    ;0001;0000
20160818;1638;L   ;036635011    ;0001;0000
20160819;0831;L   ;036635011    ;0001;0000
20160819;0957;T   ;036635011    ;0001;0000
20160819;1107;L   ;036635011    ;0001;0000
20160819;1115;H   ;036635011    ;0002;0000
20160819;1523;L   ;036635011    ;0001;0000
20160823;1012;H   ;036635011    ;0002;0000
20160823;1012;H   ;036635011    ;0001;0000
20160826;1101;T   ;036635011    ;0002;0000
20160831;1103;L   ;036635011    ;0001;0000
20160901;1546;L   ;036635011    ;0001;0000
20160901;1715;T   ;036635011    ;0002;0000
20160902;1201;T   ;036635011    ;0002;0000
20160905;1027;T   ;036635011    ;0001;0000
20160905;1035;H   ;036635011    ;0002;0000
20160905;1215;E   ;036635011    ;0001;0000
20160907;0956;H   ;036635011    ;0001;0000
20160907;0956;H   ;036635011    ;0001;0000
20160910;1004;L   ;036635011    ;0001;0000
20160910;1004;L   ;036635011    ;0001;0000
20160912;1152;H   ;036635011    ;0001;0000
20160913;1841;T   ;036635011    ;0001;0000
20160914;1725;T   ;036635011    ;0002;0000
20160916;1205;H   ;036635011    ;0002;0000
20160917;0850;H   ;036635011    ;0002;0000
20160919;1007;T   ;036635011    ;0002;0000
20160919;1758;L   ;036635011    ;0001;0000
20160920;1803;H   ;036635011    ;0002;0000
20160921;0845;L   ;036635011    ;0001;0000
20160921;1001;E   ;036635011    ;0001;0000
20160923;1203;L   ;036635011    ;0001;0000
20160925;1155;T   ;036635011    ;0002;0000
20160927;1731;E   ;036635011    ;0001;0000
20160927;1731;E   ;036635011    ;0001;0000
20160930;1127;H   ;036635011    ;0002;0000
20161001;1015;L   ;036635011    ;0001;0000
20161003;1146;L   ;036635011    ;0001;0000
20161004;0910;H   ;036635011    ;0001;0000
20161004;1643;T   ;036635011    ;0001;0000
20161005;1119;T   ;036635011    ;0001;0000
20161005;1717;T   ;036635011    ;0001;0000
20161005;1717;T   ;036635011    ;0001;0000
20161006;1517;T   ;036635011    ;0001;0000
20161006;1517;T   ;036635011    ;0001;0000
20161008;1046;L   ;036635011    ;0001;0000
20161010;0658;T   ;036635011    ;0001;0000
20161011;1207;L   ;036635011    ;0001;0000
20161011;1633;T   ;036635011    ;0001;0000
20161011;1633;T   ;036635011    ;0001;0000
20161012;0915;E   ;036635011    ;0001;0000
20161012;0915;E   ;036635011    ;0001;0000
20161013;1100;H   ;036635011    ;0001;0000
20161013;1100;H   ;036635011    ;0001;0000
20161015;1156;H   ;036635011    ;0002;0000
20161017;1629;H   ;036635011    ;0001;0000
20161017;1629;H   ;036635011    ;0001;0000
20161018;1210;E   ;036635011    ;0001;0000
20161018;1210;E   ;036635011    ;0001;0000
20161018;1210;T   ;036635011    ;0001;0000
20161018;1210;T   ;036635011    ;0001;0000
20161018;1210;T   ;036635011    ;0001;0000
20161018;1210;T   ;036635011    ;0001;0000
20161018;1831;X   ;036635011    ;0001;0000
20161018;1831;X   ;036635011    ;0001;0000
20161020;1204;L   ;036635011    ;0001;0000
20161020;1522;H   ;036635011    ;0001;0000
20161020;1737;T   ;036635011    ;0001;0000
20161020;1737;T   ;036635011    ;0001;0000
20161026;1039;L   ;036635011    ;0001;0000
20161028;1209;L   ;036635011    ;0001;0000
20161028;1802;E   ;036635011    ;0002;0000
20161029;1018;L   ;036635011    ;0001;0000
20161030;0928;E   ;036635011    ;0001;0000
20161030;0928;E   ;036635011    ;0001;0000
20161031;1655;F   ;036635011    ;0001;0000
20161031;1655;F   ;036635011    ;0001;0000
20161031;1655;T   ;036635011    ;0001;0000
20161031;1655;T   ;036635011    ;0001;0000
20161031;1655;T   ;036635011    ;0001;0000
20161031;1655;T   ;036635011    ;0001;0000
20161031;1655;F   ;036635011    ;0001;0000
20161031;1655;F   ;036635011    ;0001;0000
20161101;1114;H   ;036635011    ;0001;0000
20161101;1114;H   ;036635011    ;0001;0000
20161103;0917;T   ;036635011    ;0002;0000
20161104;1128;T   ;036635011    ;0002;0000
20161107;1118;H   ;036635011    ;0001;0000
20161107;1118;H   ;036635011    ;0001;0000
20161107;1132;T   ;036635011    ;0001;0000
20161107;1132;T   ;036635011    ;0001;0000
20161107;1211;H   ;036635011    ;0001;0000
20161108;1539;L   ;036635011    ;0001;0000
20161108;1807;L   ;036635011    ;0001;0000
20161109;1105;T   ;036635011    ;0001;0000
20161109;1105;T   ;036635011    ;0001;0000
20161109;1529;L   ;036635011    ;0001;0000
20161110;1618;T   ;036635011    ;0001;0000
20161110;1800;H   ;036635011    ;0001;0000
20161110;1800;H   ;036635011    ;0001;0000
20161111;0950;L   ;036635011    ;0002;0000
20161111;1005;X   ;036635011    ;0001;0000
20161111;1005;X   ;036635011    ;0001;0000
20161114;1549;H   ;036635011    ;0001;0000
20161114;1549;H   ;036635011    ;0001;0000
20161114;1615;T   ;036635011    ;0001;0000
20161114;1615;T   ;036635011    ;0001;0000
20161115;1704;T   ;036635011    ;0001;0000
20161115;1704;T   ;036635011    ;0001;0000
20161115;1713;T   ;036635011    ;0001;0000
20161115;1713;T   ;036635011    ;0001;0000
20161116;0935;E   ;036635011    ;0001;0000
20161116;0935;E   ;036635011    ;0001;0000
20161116;0942;H   ;036635011    ;0001;0000
20161116;0942;H   ;036635011    ;0001;0000
20161117;1635;H   ;036635011    ;0001;0000
20161118;1033;T   ;036635011    ;0002;0000
20161119;1023;L   ;036635011    ;0001;0000
20161121;1200;H   ;036635011    ;0001;0000
20161121;1200;H   ;036635011    ;0001;0000
20161122;0938;H   ;036635011    ;0001;0000
20161122;0938;H   ;036635011    ;0001;0000
20161122;1052;H   ;036635011    ;0001;0000
20161122;1052;H   ;036635011    ;0001;0000
20161122;1052;H   ;036635011    ;0001;0000
20161122;1651;E   ;036635011    ;0001;0000
20161122;1651;E   ;036635011    ;0001;0000
20161122;1839;L   ;036635011    ;0001;0000
20161123;1030;T   ;036635011    ;0001;0000
20161123;1114;H   ;036635011    ;0001;0000
20161123;1114;H   ;036635011    ;0001;0000
20161123;1638;E   ;036635011    ;0002;0000
20161125;0942;T   ;036635011    ;0001;0000
20161125;0942;T   ;036635011    ;0001;0000
20161125;1515;L   ;036635011    ;0001;0000
20161128;1510;T   ;036635011    ;0001;0000
20161128;1510;T   ;036635011    ;0001;0000
20161129;1745;L   ;036635011    ;0002;0000
20161130;1135;L   ;036635011    ;0001;0000
20161130;1700;L   ;036635011    ;0001;0000
20161202;0952;H   ;036635011    ;0001;0000
20161202;0952;H   ;036635011    ;0001;0000
20161202;1128;F   ;036635011    ;0001;0000
20161202;1128;F   ;036635011    ;0001;0000
20161202;1647;H   ;036635011    ;0001;0000
20161202;1647;H   ;036635011    ;0001;0000
20161202;1751;F   ;036635011    ;0001;0000
20161203;1746;L   ;036635011    ;0001;0000
20161206;1124;H   ;036635011    ;0001;0000
20161206;1808;T   ;036635011    ;0001;0000
20161206;1808;T   ;036635011    ;0001;0000
20161207;1616;L   ;036635011    ;0001;0000
20161208;1132;L   ;036635011    ;0001;0000
20161208;1551;L   ;036635011    ;0001;0000
20161208;1607;L   ;036635011    ;0001;0000
20161209;1703;L   ;036635011    ;0001;0000
20161213;1126;T   ;036635011    ;0001;0000
20161213;1126;T   ;036635011    ;0001;0000
20161213;1126;H   ;036635011    ;0001;0000
20161213;1126;H   ;036635011    ;0001;0000
20161214;1057;H   ;036635011    ;0001;0000
20161214;1057;H   ;036635011    ;0001;0000
20161215;1003;H   ;036635011    ;0001;0000
20161215;1003;H   ;036635011    ;0001;0000
20161215;1131;T   ;036635011    ;0001;0000
20161215;1131;T   ;036635011    ;0001;0000
20161219;1706;L   ;036635011    ;0001;0000
20161220;1205;T   ;036635011    ;0001;0000
20161222;1219;T   ;036635011    ;0001;0000
20161222;1219;T   ;036635011    ;0001;0000
20161224;0857;L   ;036635011    ;0001;0000
20161227;1519;L   ;036635011    ;0001;0000
20161229;1539;L   ;036635011    ;0001;0000
20161231;0821;T   ;036635011    ;0001;0000
20161231;0821;T   ;036635011    ;0001;0000
20170103;1653;L   ;036635011    ;0001;0000
20170104;1624;L   ;036635011    ;0006;0000
20170105;1139;H   ;036635011    ;0002;0000
20170109;0825;L   ;036635011    ;0001;0000
20170110;1200;L   ;036635011    ;0001;0000
20170111;1554;T   ;036635011    ;0002;0000
20170112;1612;T   ;036635011    ;0001;0000
20170113;1033;H   ;036635011    ;0001;0000
20170116;1031;T   ;036635011    ;0001;0000
20170116;1657;H   ;036635011    ;0001;0000
20170116;1657;H   ;036635011    ;0001;0000
20170116;1840;T   ;036635011    ;0001;0000
20170119;1155;H   ;036635011    ;0001;0000
20170119;1155;H   ;036635011    ;0001;0000
20170119;1155;H   ;036635011    ;0001;0000
20170121;1101;L   ;036635011    ;0002;0000
20170121;1127;H   ;036635011    ;0001;0000
20170121;1127;H   ;036635011    ;0001;0000
20170123;0936;T   ;036635011    ;0001;0000
20170123;0936;T   ;036635011    ;0001;0000
20170124;1101;L   ;036635011    ;0001;0000
20170124;1154;L   ;036635011    ;0002;0000
20170124;1901;T   ;036635011    ;0001;0000
20170125;1223;L   ;036635011    ;0001;0000
20170125;1657;X   ;036635011    ;0002;0000
20170126;1525;T   ;036635011    ;0001;0000
20170126;1525;T   ;036635011    ;0001;0000
20170127;1648;H   ;036635011    ;0001;0000
20170127;1648;H   ;036635011    ;0001;0000
20170127;1820;L   ;036635011    ;0001;0000
20170130;0830;L   ;036635011    ;0001;0000
20170130;0855;H   ;036635011    ;0001;0000
20170130;0855;H   ;036635011    ;0001;0000
20170131;0958;T   ;036635011    ;0001;0000
20170131;0958;T   ;036635011    ;0001;0000
20170201;0831;H   ;036635011    ;0001;0000
20170201;0831;H   ;036635011    ;0001;0000
20170201;1054;H   ;036635011    ;0001;0000
20170201;1054;H   ;036635011    ;0001;0000
20170201;1059;H   ;036635011    ;0001;0000
20170201;1059;H   ;036635011    ;0001;0000
20170202;1232;H   ;036635011    ;0001;0000
20170202;1232;H   ;036635011    ;0001;0000
20170202;1850;L   ;036635011    ;0001;0000
20170204;1209;X   ;036635011    ;0001;0000
20170206;1059;T   ;036635011    ;0001;0000
20170206;1059;T   ;036635011    ;0001;0000
20170207;1813;X   ;036635011    ;0001;0000
20170209;1506;T   ;036635011    ;0001;0000
20170209;1506;T   ;036635011    ;0001;0000
20170209;1506;T   ;036635011    ;0001;0000
20170209;1506;T   ;036635011    ;0001;0000
20170209;1800;X   ;036635011    ;0001;0000
20170209;1800;X   ;036635011    ;0001;0000
20170210;1126;H   ;036635011    ;0001;0000
20170210;1126;H   ;036635011    ;0001;0000
20170215;0951;T   ;036635011    ;0001;0000
20170215;0951;T   ;036635011    ;0001;0000
20170215;1510;L   ;036635011    ;0001;0000
20170216;1216;Ls  ;036635011    ;0000;0004
20170216;1815;L   ;036635011    ;0001;0000
20170220;1542;H   ;036635011    ;0001;0000
20170220;1542;H   ;036635011    ;0001;0000
20170220;1722;E   ;036635011    ;0001;0000
20170220;1722;E   ;036635011    ;0001;0000
20170221;1100;L   ;036635011    ;0002;0000
20170222;0950;T   ;036635011    ;0001;0000
20170222;0950;T   ;036635011    ;0001;0000
20170228;1605;H   ;036635011    ;0001;0000
20170228;1605;H   ;036635011    ;0001;0000
20170302;1657;L   ;036635011    ;0001;0000
20170306;1705;L   ;036635011    ;0002;0000
20170308;1020;H   ;036635011    ;0001;0000
20170308;1020;H   ;036635011    ;0001;0000
20170310;0959;T   ;036635011    ;0001;0000
20170310;0959;T   ;036635011    ;0001;0000
20170310;1758;E   ;036635011    ;0001;0000
20170310;1758;E   ;036635011    ;0001;0000
20170310;1758;E   ;036635011    ;0001;0000
20170310;1758;E   ;036635011    ;0001;0000
20170311;1126;L   ;036635011    ;0001;0000
20170313;1834;L   ;036635011    ;0001;0000
20170315;1610;L   ;036635011    ;0001;0000
20170315;1643;L   ;036635011    ;0001;0000
20170316;1020;H   ;036635011    ;0001;0000
20170316;1020;H   ;036635011    ;0001;0000
20170316;1600;L   ;036635011    ;0002;0000
20170320;1124;L   ;036635011    ;0001;0000
20170320;1644;L   ;036635011    ;0001;0000
20170321;0839;H   ;036635011    ;0001;0000
20170321;0839;H   ;036635011    ;0001;0000
20170321;1751;T   ;036635011    ;0001;0000
20170321;1751;T   ;036635011    ;0001;0000
20170322;1517;H   ;036635011    ;0001;0000
20170322;1517;H   ;036635011    ;0001;0000
20170323;1645;L   ;036635011    ;0001;0000
20170324;1139;L   ;036635011    ;0002;0000
20170325;0923;T   ;036635011    ;0001;0000
20170325;0923;T   ;036635011    ;0001;0000
20170328;1152;L   ;036635011    ;0001;0000
20170330;1536;T   ;036635011    ;0001;0000
20170330;1536;T   ;036635011    ;0001;0000
20170331;1557;T   ;036635011    ;0001;0000
20170404;1010;L   ;036635011    ;0001;0000
20170404;1059;X   ;036635011    ;0001;0000
20170404;1059;X   ;036635011    ;0001;0000
20170404;1713;H   ;036635011    ;0001;0000
20170404;1713;H   ;036635011    ;0001;0000
20170405;1210;H   ;036635011    ;0002;0000
20170406;1534;T   ;036635011    ;0001;0000
20170407;1847;T   ;036635011    ;0001;0000
20170407;1847;T   ;036635011    ;0001;0000
20170410;0846;T   ;036635011    ;0001;0000
20170410;0846;T   ;036635011    ;0001;0000
20170410;1827;L   ;036635011    ;0001;0000
20170411;1045;H   ;036635011    ;0001;0000
20170411;1045;H   ;036635011    ;0001;0000
20170411;1652;L   ;036635011    ;0001;0000
20170412;1038;T   ;036635011    ;0001;0000
20170412;1038;T   ;036635011    ;0001;0000
20170412;1108;H   ;036635011    ;0001;0000
20170412;1108;H   ;036635011    ;0001;0000
20170414;0914;T   ;036635011    ;0001;0000
20170414;0914;T   ;036635011    ;0001;0000
20170418;1052;H   ;036635011    ;0001;0000
20170418;1052;H   ;036635011    ;0001;0000
20170418;1052;T   ;036635011    ;0001;0000
20170418;1052;T   ;036635011    ;0001;0000
20170419;1837;L   ;036635011    ;0001;0000
20170422;1002;T   ;036635011    ;0001;0000
