rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20210302;111449;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210323;114433;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20210324;084508;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001332
 ;20210413;121613;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20210419;122847;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20210429;111211;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00015;00015;0000001331
 ;20210429;120934;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210623;115936;S            ;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001340
 ;20210623;120011;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210702;105346;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210724;115828;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20210820;175219;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001331
 ;20210827;111216;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001332
 ;20210902;144340;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20211008;182617;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00002;00002;0000001375
 ;20211014;120536;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00000;00000;0000001350
 ;20211014;160832;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00005;00005;0000001350
 ;20211023;101304;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00006;00006;0000001332
 ;20211028;105443;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20211126;104451;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
 ;20211215;121900;U            ;01;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001350
 ;20211220;115657;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00012;00012;0000001331
 ;20220121;184059;U            ;06;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00010;00010;0000001332
D;20170309;092501;0000000009388;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001310
D;20181213;120341;0000000009388;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001310
D;20190924;101515;0000000009388;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001310
D;20200406;153800;0000000009388;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001310
D;20210315;161152;0000000009388;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001310
D;20211020;164311;0000000009984;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001300
D;20211213;161950;0000000009388;  ;O;016366027    ;COUMADIN*30CPR 5MG                                          ;00001;00001;0000001310
