rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20160808;115041;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20160808;115154;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160808;154443;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160808;165425;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00002;00002;0000001285
 ;20160809;114818;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20160809;114929;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160809;153805;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160809;163647;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00001;00001;0000001290
 ;20160810;115855;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160810;120014;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160811;115102;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160811;115208;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160812;114652;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20160812;114805;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160812;163815;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160813;092047;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160813;121011;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160816;114349;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160816;114457;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00002;00002;0000001285
 ;20160816;114531;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160816;155117;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160816;183742;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160817;114619;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160817;114913;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00001;00001;0000001290
 ;20160817;123249;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160817;153624;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160817;183015;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160818;114436;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160818;114546;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00005;00005;0000001260
 ;20160818;152927;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160905;184501;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160905;184534;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00002;00002;0000001285
 ;20160906;114335;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160906;114424;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20160906;122735;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00001;00001;0000001290
 ;20160906;155907;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160906;183937;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20160907;081308;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160907;090034;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00006;00006;0000001268
 ;20160907;184945;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160907;185056;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160908;121451;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160908;121527;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160908;122821;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00002;00002;0000001280
 ;20160908;185225;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00001;00001;0000001290
 ;20160909;114853;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160909;114930;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20160909;170748;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160909;185114;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160910;122148;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160910;122213;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001290
 ;20160912;114956;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160912;115023;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160912;115100;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00002;00002;0000001285
 ;20160912;160632;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160913;115022;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160913;115102;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160913;115154;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00001;00001;0000001290
 ;20160913;161810;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160916;094721;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001260
 ;20160922;114649;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160922;114738;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20160922;114817;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001286
 ;20160927;184636;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20160927;184706;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00017;00017;0000001285
 ;20161001;115953;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161001;120016;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20161001;120042;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001285
 ;20161005;115811;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161005;115845;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20161005;115918;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001286
 ;20161012;114913;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161012;114947;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20161012;115022;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001286
 ;20161012;163051;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20161014;115239;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161014;115327;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20161014;155951;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001286
 ;20161014;164123;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20161021;114855;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161021;114931;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001270
 ;20161021;115014;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001286
 ;20161024;184541;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161024;184613;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00017;00017;0000001285
 ;20161029;115202;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001283
 ;20161029;115232;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00003;00003;0000001290
 ;20161029;115303;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00014;00014;0000001286
 ;20161103;115319;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001264
 ;20161104;183930;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001264
 ;20161114;122712;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001264
 ;20161121;161230;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001264
 ;20161123;115516;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001264
 ;20161130;114947;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001264
 ;20161207;184730;Z            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001264
 ;20161221;122632;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001264
 ;20170105;115959;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170105;154628;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170110;161330;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170110;161616;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170110;170414;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170110;170625;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170119;160913;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170119;161114;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170126;121817;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001269
 ;20170127;153302;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170127;165631;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20170201;083621;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170201;083758;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170210;115250;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170217;115438;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170217;161541;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170228;155007;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170228;155138;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170228;162204;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00010;00010;0000001263
 ;20170302;154400;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170302;154512;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170316;122151;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170316;155035;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170323;153509;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170323;154257;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170323;154827;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170329;153624;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170329;154204;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001263
 ;20170413;154815;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170413;155009;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20170420;181721;U            ;06;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001250
 ;20170427;185856;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00010;00010;0000001263
 ;20170428;110020;U            ;06;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001249
 ;20170505;154925;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170505;155222;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170505;160319;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20170509;085914;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00010;00010;0000001263
 ;20170509;185420;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170511;120707;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170511;154529;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00010;00010;0000001263
 ;20170512;160045;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170512;160217;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170512;160556;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001270
 ;20170519;121920;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20170523;185136;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001260
 ;20170528;121305;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170601;115200;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001269
 ;20170613;081322;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170613;081408;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170621;152652;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170621;152848;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20170623;184628;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00100;00100;0000001263
 ;20170711;122035;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170717;162141;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170720;115347;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170720;153245;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20170724;161209;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170724;161407;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170804;081113;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170805;081316;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170816;122115;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170816;155755;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20170819;081509;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170819;081649;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20170822;121710;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001260
 ;20170825;185343;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170904;123117;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00002;00002;0000001260
 ;20170904;185341;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20170907;115431;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170907;153955;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170915;115325;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20170922;160803;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170922;161002;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001263
 ;20170929;161449;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20170929;162023;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001263
 ;20171009;121318;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001260
 ;20171013;154216;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171013;155250;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171013;162634;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171106;184613;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171114;152513;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171114;152713;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171116;161509;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171117;161616;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171127;163044;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171127;163257;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171206;155650;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171206;155906;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20171211;122032;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171211;161649;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20171218;115625;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00050;0000001263
 ;20171218;162613;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171218;162746;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171226;160452;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20171227;160643;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180110;121605;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20180115;182611;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180122;190055;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20180131;153353;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180131;153514;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20180202;115843;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20180208;183420;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180219;185419;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20180222;153521;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180222;153656;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20180228;120547;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001260
 ;20180307;155104;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180307;155331;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20180312;120754;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20180315;115922;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180315;155815;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180323;115553;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20180404;154948;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180404;155057;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180411;155056;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180411;155240;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180419;120332;S            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001260
 ;20180420;184000;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20180430;154724;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180430;155058;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20180508;160601;N            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00019;00019;0000001285
 ;20180508;185312;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00031;00031;0000001263
 ;20180516;105853;U            ;06;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001246
 ;20180523;105658;U            ;06;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001246
 ;20180530;115849;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001290
 ;20180530;160257;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001269
 ;20180608;120312;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180608;162819;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180625;153333;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180625;153525;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20180629;115830;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180629;154825;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180709;155408;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180709;155601;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180718;114822;R            ;  ;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180727;184529;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180728;084836;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180806;155035;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180806;155204;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00030;00030;0000001263
 ;20180808;185257;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180809;085546;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00020;00020;0000001263
 ;20180814;115039;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180823;155006;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180823;155140;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180903;155903;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20180903;160029;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20180912;105901;U            ;06;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001246
 ;20180926;120419;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20181005;160028;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20181005;160300;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20181005;160819;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001245
 ;20181017;120627;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20181017;154500;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
 ;20181030;120334;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00040;00040;0000001263
 ;20181106;105925;U            ;06;O;011782012    ;SINTROM*20CPR 4MG                                           ;00060;00060;0000001245
 ;20181121;154012;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00000;00000;0000001270
 ;20181121;154118;U            ;01;O;011782012    ;SINTROM*20CPR 4MG                                           ;00050;00050;0000001263
